id_kab,id_prov,year,total_area (km2),population,densities,traffic_density,green_open_space,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,happiness_score
5205,52,2023,2324.55,247188.0,106.34,0,66.562,69.98,8511.0,1,3505.692,69.67
5206,52,2023,4389.0,535530.0,122.02,0,110.558,68.28,13947.0,1,4809.002,70.36
5207,52,2023,1849.02,152948.0,82.72,0,7.88,73.17,29642.0,1,2674.119,72.44
5208,52,2023,809.53,257866.0,318.54,0,60.831,66.62,5559.0,1,3494.6040000000003,71.48
5271,52,2023,61.3,441147.0,1047.07,1,2.49,80.09,22781.0,1,4809.002,72.95
5301,53,2023,757.41,152414.0,201.23,0,87.908,65.64,2786.0,1,2316.715,70.87
5303,53,2023,4668.5,376837.0,73.36,0,110.558,65.82,9158.0,1,4809.002,68.74
5304,53,2023,3933.15,474521.0,120.65,0,110.558,65.64,9496.0,1,4809.002,70.68
5305,53,2023,2623.2,271277.0,103.41,0,110.558,65.64,4819.0,1,4143.215,68.33
5307,53,2023,2928.56,221536.0,75.65,0,0.01,65.64,3636.0,1,3504.844,71.21
5308,53,2023,1268.11,141391.0,111.5,0,110.558,66.12,2138.0,1,2340.253,70.81
5309,53,2023,1748.52,288310.0,164.89,0,110.558,65.79,6062.0,1,4143.215,68.28
5310,53,2023,1671.65,335360.0,200.62,0,76.321,66.89,6195.0,1,3922.217000000001,71.66
5312,53,2023,1735.64,171736.0,98.95,0,110.558,69.14,4114.0,1,2606.7470000000003,70.72
5313,53,2023,1343.83,328758.0,244.64,0,110.558,66.42,5502.0,1,3702.052,71.34
5314,53,2023,1286.45,150521.0,117.0,0,110.558,65.64,3747.0,1,2327.8370000000004,70.51
5315,53,2023,3129.0,270917.0,86.58,0,0.08,65.81,4255.0,1,3757.249,71.03
5316,53,2023,1789.66,90521.0,50.58,0,0.32,65.64,1398.0,1,1197.712,68.82
5318,53,2023,1396.16,166063.0,118.94,0,110.558,67.07,2670.0,1,2260.4080000000004,70.83
5319,53,2023,2389.53,290790.0,121.69,0,66.58700000000002,65.64,3938.0,1,3683.565,70.43
5321,53,2023,1109.16,190994.0,172.2,0,89.19500000000001,65.64,3422.0,1,3183.796,71.7
5371,53,2023,159.33,466632.0,1047.07,1,40.232000000000006,80.62,28478.0,1,4809.002,69.3
6102,61,2023,4668.5,298979.0,55.4,0,0.03,69.53,11146.0,1,4809.002,72.86
6103,61,2023,4668.5,413588.0,41.74,0,0.16,68.14,13684.0,1,4809.002,74.46
6104,61,2023,2797.88,312785.0,111.79,0,25.543,67.92,10714.0,1,3076.93,72.52
6108,61,2023,4668.5,262404.0,8.79,0,110.558,67.67,13141.0,1,4809.002,74.57
6109,61,2023,4668.5,219724.0,40.36,0,1.3589999999999998,66.33,8506.0,1,3807.524,72.55
6110,61,2023,4668.5,239502.0,22.51,0,39.938,67.76,6644.0,1,3861.681,74.72
6111,61,2023,4568.26,132855.0,29.08,0,0.4369999999999999,65.64,5376.0,1,2323.916,72.96
6171,61,2023,107.8,675468.0,1047.07,1,9.03,81.03,43920.0,1,4809.002,74.21
6172,61,2023,504.0,246112.0,488.32,0,76.36,73.39,12899.0,1,3481.35,73.35
6202,62,2023,4668.5,443359.0,26.4,0,19.985000000000003,72.21,34942.0,1,4809.002,76.32
6203,62,2023,4668.5,425186.0,28.35,0,0.13,70.75,23974.0,1,4809.002,77.85
6204,62,2023,4668.5,134698.0,15.25,0,0.11,71.65,8481.0,1,2443.97,77.55
6205,62,2023,4668.5,160605.0,19.35,0,0.17,71.84,14178.0,1,2383.35,78.14
6207,62,2023,4668.5,102103.0,15.92,0,28.968,71.81,7519.0,1,1461.779,75.09
6208,62,2023,4668.5,171304.0,10.44,0,0.03,68.68,11450.0,2,3030.81,77.44
6209,62,2023,4668.5,169355.0,8.31,0,0.188,70.28,10756.0,1,2966.106,78.39
6210,62,2023,4668.5,138199.0,15.36,0,0.08,69.6,6995.0,1,2486.03,77.59
6212,62,2023,3834.0,117312.0,30.6,0,29.043999999999997,72.7,10905.0,2,1684.93,75.19
6213,62,2023,4668.5,116621.0,4.92,0,0.79,69.42,12449.0,1,2083.55,78.6
6271,62,2023,2853.19,305797.0,107.18,0,110.558,81.16,24175.0,1,4809.002,77.89
6301,63,2023,3631.35,364117.0,100.27,0,47.164,70.98,20166.0,1,4809.002,76.08
6302,63,2023,4668.5,329641.0,34.91,0,3.02,70.18,34946.0,1,4809.002,73.79
6303,63,2023,4668.5,580100.0,124.26,0,0.14,71.46,22635.0,1,4809.002,74.6
6304,63,2023,2996.46,324502.0,108.3,0,39.08,68.11,10567.0,2,3606.13,75.11
6305,63,2023,2175.0,197893.0,90.99,0,25.43,72.0,13694.0,1,3056.61,74.1
6306,63,2023,1804.94,237319.0,131.48,0,110.558,70.5,9165.0,1,3689.878,74.92
6307,63,2023,1770.77,268360.0,151.55,0,110.558,70.13,8594.0,1,3840.69,73.64
6309,63,2023,3556.0,262631.0,73.86,0,10.88,73.85,31015.0,1,4292.67,73.57
6310,63,2023,4668.5,346336.0,71.1,0,0.83,72.31,33661.0,3,4809.002,74.52
6311,63,2023,1878.3,136524.0,72.68,0,4.54,70.49,20876.0,1,2033.5320000000004,76.73
6371,63,2023,98.46,678243.0,1047.07,1,1.17,78.5,42049.0,1,4809.002,76.1
6372,63,2023,305.2,272763.0,893.72,0,65.17,80.11,13328.0,1,4809.002,76.02
6401,64,2023,4668.5,290162.0,25.01,0,51.46,74.14,43920.0,1,4429.99,75.33
6403,64,2023,4668.5,801642.0,29.4,0,77.22,75.3,43920.0,3,4809.002,76.8
6404,64,2023,4668.5,411537.0,11.51,0,1.31,74.98,43920.0,1,4809.002,73.91
6405,64,2023,4668.5,240105.0,7.04,0,20.2,76.21,43920.0,3,4809.002,75.8
6411,64,2023,4668.5,32617.0,2.32,0,110.558,69.59,3409.0,1,653.81,74.38
6471,64,2023,509.75,648560.0,1047.07,0,110.558,81.16,43920.0,1,4809.002,76.83
6472,64,2023,716.96,872304.0,1047.07,0,1.93,81.16,43920.0,1,4809.002,75.65
6474,64,2023,161.88,187852.0,1047.07,0,77.91,81.16,43920.0,1,3882.95,75.46
6503,65,2023,3504.0,32617.0,7.84,0,0.02,69.2,9021.0,1,618.873,75.84
6571,65,2023,251.0,251085.0,1000.34,0,110.558,77.53,43920.0,1,4809.002,78.38
7102,71,2023,1141.64,345973.0,303.05,0,79.44000000000001,76.96,22128.0,2,4809.002,77.64
7103,71,2023,731.98,137829.0,188.3,0,0.1,72.22,5655.0,1,2187.992,79.23
7104,71,2023,1251.02,100770.0,80.55,0,0.17,71.14,2843.0,1,1685.4510000000002,77.45
7106,71,2023,1059.0,225826.0,213.24,0,110.558,75.31,18728.0,1,4646.5740000000005,76.89
7107,71,2023,1856.0,87301.0,47.04,0,0.0,68.64,3263.0,1,1234.33,77.26
7109,71,2023,730.62,119637.0,163.75,0,7.965999999999998,71.93,6720.0,1,1712.73,80.01
7110,71,2023,3497.46,73046.0,20.89,0,8.017000000000001,66.4,2726.0,1,1212.943,77.16
7171,71,2023,162.35,478192.0,1047.07,1,14.447000000000005,80.14,43920.0,1,4809.002,79.11
7173,71,2023,147.2,101958.0,692.65,0,14.218,78.1,5448.0,1,1874.71,77.54
7201,72,2023,2488.79,126040.0,50.64,0,0.04,66.82,4926.0,1,2220.73,77.56
7202,72,2023,4668.5,373600.0,38.62,0,0.0,71.7,38048.0,1,4809.002,75.55
7203,72,2023,4668.5,170450.0,31.15,0,0.67,73.02,43920.0,1,3216.45,78.77
7204,72,2023,4668.5,251654.0,35.38,0,0.0,72.48,11712.0,1,4809.002,76.83
7205,72,2023,4668.5,311330.0,59.01,0,0.62,66.95,15056.0,1,4809.002,77.73
7206,72,2023,4079.77,236110.0,57.87,0,0.1,67.66,10369.0,1,3563.5980000000004,78.84
7208,72,2023,4668.5,454510.0,77.25,0,110.558,67.11,21652.0,1,4809.002,77.95
7209,72,2023,4668.5,171340.0,29.94,0,10.872000000000002,66.39,6812.0,1,2908.9400000000005,75.82
7210,72,2023,4668.5,264670.0,50.94,0,0.01,69.93,11373.0,1,4809.002,77.19
7212,72,2023,4668.5,148274.0,8.07,0,110.558,69.73,26434.0,1,2658.77,77.69
7271,72,2023,356.35,386560.0,1047.07,0,10.09,81.16,30787.0,1,4809.002,78.05
7302,73,2023,1175.53,450325.0,383.08,0,37.33,71.21,18871.0,1,4809.002,74.77
7303,73,2023,390.97,203141.0,519.58,0,27.502,70.57,12754.0,1,3037.78,75.57
7304,73,2023,796.0,414482.0,520.71,0,2.018,65.9,12152.0,1,4809.002,70.59
7305,73,2023,555.43,312811.0,563.19,0,20.197,68.9,12868.0,1,4809.002,74.84
7306,73,2023,1813.0,801108.0,441.87,0,10.855999999999998,71.57,28453.0,1,4809.002,76.67
7307,73,2023,865.24,267536.0,309.2,0,110.558,68.92,14791.0,1,4809.002,75.59
7308,73,2023,1442.95,407923.0,282.7,0,110.558,71.63,26389.0,1,4809.002,74.42
7309,73,2023,888.91,355613.0,400.06,0,0.93,70.59,32667.0,1,4809.002,75.97
7310,73,2023,1201.9,187952.0,156.38,0,10.511,72.36,9427.0,1,2840.33,73.42
7311,73,2023,4567.36,823079.0,180.21,0,4.72,67.81,43920.0,1,4809.002,74.58
7312,73,2023,1385.55,238239.0,171.95,0,1.78,70.58,14909.0,1,3446.32,75.36
7313,73,2023,2608.71,386537.0,148.17,0,110.558,71.1,24589.0,1,4809.002,76.55
7314,73,2023,1832.3,327919.0,178.97,0,0.24,72.71,18204.0,1,4780.27,75.83
7315,73,2023,1896.58,419338.0,221.1,0,0.03,72.84,25146.0,1,4809.002,74.21
7317,73,2023,2902.07,379295.0,130.7,0,1.8419999999999992,72.16,21756.0,1,4809.002,76.99
7318,73,2023,2043.62,289451.0,141.64,0,79.631,70.73,9373.0,1,3956.37,74.67
7372,73,2023,89.67,158425.0,1047.07,0,20.91,79.03,9312.0,1,2895.67,74.84
7373,73,2023,273.24,192763.0,705.47,0,0.48,79.45,10500.0,1,3483.32,73.15
7401,74,2023,1669.33,120210.0,72.01,0,110.558,68.12,5063.0,1,1879.851,76.48
7402,74,2023,1858.1,224690.0,120.92,0,110.558,70.16,8814.0,1,3435.16,75.45
7403,74,2023,4668.5,269520.0,50.36,0,110.558,72.77,18295.0,1,4784.579,75.28
7405,74,2023,4237.74,323790.0,76.41,0,110.558,70.32,16452.0,1,4809.002,76.31
7407,74,2023,450.46,116450.0,258.51,0,0.205,71.43,5768.0,1,2060.81,77.24
7408,74,2023,2932.25,145640.0,49.67,0,0.02,71.04,11227.0,1,2295.8240000000005,76.61
7409,74,2023,1755.83,68950.0,39.27,0,0.0,69.7,4049.0,1,821.613,76.45
7410,74,2023,4219.81,72250.0,17.12,0,0.1139999999999999,71.71,5260.0,1,1232.992,75.2
7411,74,2023,3992.53,125770.0,31.5,0,0.1139999999999999,69.57,5625.0,1,2065.19,76.49
7413,74,2023,818.7,89290.0,109.06,0,0.241,67.13,3387.0,1,1456.36,76.88
7414,74,2023,836.96,119460.0,142.73,0,0.244,65.83,3026.0,1,1899.593,76.41
7415,74,2023,517.63,99580.0,192.38,0,1.182,66.15,3593.0,1,1301.2279999999998,75.03
7471,74,2023,265.79,364220.0,1047.07,0,25.03,81.16,28260.0,1,4809.002,75.79
7501,75,2023,1830.87,151610.0,82.81,0,0.5,68.18,6587.0,1,2257.938,77.25
7503,75,2023,4370.36,157660.0,36.07,0,0.91,67.15,8111.0,1,2590.042,78.49
7504,75,2023,1889.0,172301.0,91.21,0,0.29,71.51,5699.0,1,2398.021,77.53
7505,75,2023,1703.63,128970.0,75.7,0,0.4249999999999999,66.61,4145.0,1,2087.885,76.1
7571,75,2023,70.93,204440.0,1047.07,1,1.2419999999999995,78.64,10536.0,1,2589.89,78.36
7601,76,2023,947.84,181360.0,191.34,0,2.2149999999999994,68.62,5969.0,1,2697.527,74.28
7603,76,2023,3005.88,165310.0,55.0,0,10.269,67.83,3474.0,1,2352.512,77.44
7605,76,2023,2903.18,204216.0,70.34,0,0.02,69.11,14386.0,1,3168.388,75.21
7606,76,2023,3100.87,141220.0,45.54,0,0.2449999999999999,67.45,4066.0,1,2173.441,75.8
8101,81,2023,4668.5,128648.0,12.73,0,0.253,65.64,3393.0,1,2377.394,78.01
8103,81,2023,2759.07,436090.0,158.06,0,1.69,72.45,10763.0,1,4809.002,77.67
8104,81,2023,4668.5,140462.0,18.49,0,0.0099999999999999,70.56,2977.0,1,2671.5060000000003,79.89
8105,81,2023,4668.5,107367.0,16.71,0,0.177,65.64,4436.0,1,2107.348,79.96
8106,81,2023,4668.5,222449.0,32.01,0,2.596,67.56,3788.0,1,4026.463,78.33
8108,81,2023,4668.5,85807.0,9.94,0,0.04,65.64,2868.0,1,1058.0210000000002,78.93
8109,81,2023,4668.5,79455.0,14.25,0,0.181,66.23,1766.0,1,1002.26,78.15
8171,81,2023,377.0,358826.0,951.79,0,37.77699999999999,81.16,18531.0,1,4809.002,79.18
8172,81,2023,352.66,91572.0,259.66,0,0.118,69.43,3202.0,1,1416.6849999999995,78.05
8203,82,2023,3304.32,105095.0,31.81,0,0.1139999999999999,65.64,3045.0,1,1481.6240000000005,78.93
8204,82,2023,4668.5,255384.0,31.54,0,0.0,65.83,17727.0,1,4479.165999999999,80.65
8206,82,2023,4668.5,97895.0,15.09,0,0.078,68.82,5241.0,1,1400.949,78.97
8208,82,2023,2985.75,63897.0,21.4,0,0.139,65.64,1937.0,1,766.371,79.33
8271,82,2023,162.2,202871.0,1047.07,0,0.03,81.16,13675.0,1,4244.017999999999,80.65
8272,82,2023,1703.32,116623.0,68.47,0,1.6119999999999997,72.4,3511.0,1,2089.553,79.5
9101,91,2023,4668.5,90286.0,6.3,0,0.0,69.72,5811.0,1,1244.1919999999998,76.02
9102,91,2023,4668.5,65530.0,3.54,0,110.558,66.72,2914.0,1,826.865,75.75
9103,91,2023,4668.5,45324.0,3.03,0,110.558,65.64,1753.0,1,683.9660000000001,74.31
9105,91,2023,4668.5,201730.0,14.16,0,110.558,73.21,10789.0,1,4809.002,72.68
9107,91,2023,4668.5,125217.0,9.58,0,110.558,67.49,12028.0,1,2319.766,73.44
9109,91,2023,4668.5,32892.0,2.85,0,76.27600000000001,65.64,1303.0,1,686.2540000000001,73.61
9110,91,2023,4668.5,45064.0,8.25,0,68.38300000000001,65.64,1303.0,1,686.2540000000001,73.65
9111,91,2023,2812.44,37674.0,13.4,0,68.331,65.64,1303.0,1,686.2540000000001,72.87
9112,91,2023,2773.74,40117.0,14.46,0,68.22900000000001,65.64,1303.0,1,658.597,76.17
9171,91,2023,1105.0,283366.0,256.44,0,71.407,79.65,16829.0,1,4809.002,74.58
9401,94,2023,4668.5,240609.0,5.14,0,110.558,72.19,18951.0,1,4517.808999999999,69.85
9402,94,2023,4668.5,273819.0,38.95,0,110.558,65.64,10155.0,1,4598.29,70.43
9403,94,2023,4668.5,201004.0,11.48,0,110.558,73.5,19122.0,1,4809.002,69.59
9404,94,2023,3922.02,174427.0,44.47,0,0.0,70.84,13562.0,1,3500.086,71.86
9410,94,2023,4668.5,123360.0,18.9,0,110.558,65.64,5014.0,1,2247.542,69.59
9413,94,2023,4668.5,67167.0,2.48,0,110.558,65.64,5341.0,1,951.82,71.76
9415,94,2023,4668.5,109862.0,4.63,0,110.558,65.64,3145.0,1,1696.52,70.8
9419,94,2023,4668.5,42321.0,2.35,0,110.558,65.8,3558.0,1,642.4889999999999,68.86
9426,94,2023,4668.5,37285.0,2.32,0,20.0,66.46,2304.0,1,669.452,70.0
9428,94,2023,4668.5,39083.0,2.32,0,110.558,65.64,2143.0,1,732.816,70.36
9471,94,2023,940.0,403859.0,429.64,0,6.85,81.14,37797.0,1,4809.002,72.31
